Act   Max   Min   Avg
21740   234182   10565   30087.062645
23560   234182   10565   30099.955722
30720   234182   10565   30112.838166
21494   234182   10565   30125.113909
21679   234846   10565   30132.049895
23221   234846   10565   30143.310655
20443   234846   10565   30154.756694
21226   234846   10565   30166.072337
19977   234846   10565   30168.012451
22151   234846   10565   30178.022424
19550   234846   10565   30188.172696
20622   234846   10565   30197.946164
22988   234846   10565   30202.166918
27716   234846   10565   30211.302874
21806   234846   10565   30219.858301
21011   234846   10565   30227.615576
22495   234846   10565   30227.199252
21135   234846   10565   30235.413549
22460   234846   10565   30243.653369
23839   234846   10565   30251.271991
20549   234846   10565   30253.890454
22370   234846   10565   30261.925490
18271   234846   10565   30269.347951
21058   236831   10565   30276.893589
19852   236831   10565   30276.277898
20931   236831   10565   30282.185887
23466   236831   10565   30288.999792
24572   236831   10565   30295.150824
20698   236831   10565   30300.084116
22107   236831   10565   30301.805217
20099   236831   10565   30307.561073
20548   236831   10565   30308.821873
32945   236831   10565   30310.706009
31532   236831   10565   30311.819419
21606   236831   10565   30316.557712
32627   236831   10565   30321.824050
22492   236831   10565   30324.831762
23550   236831   10565   30327.352912
20476   236831   10565   30332.669619
18720   236831   10565   30338.017961
36657   236831   10565   30340.994693
23356   236831   10565   30339.952743
22270   236831   10565   30344.359436
20385   236831   10565   30348.899424
18958   236831   10565   30352.560757
18706   236831   10565   30352.737904
22089   236831   10565   30356.767092
20277   236831   10565   30360.566929
22163   236831   10565   30363.708397
22840   236831   10565   30360.409575
23226   236831   10565   30363.963516
20461   236831   10565   30367.861243
20626   236831   10565   30372.305459
30632   236831   10565   30372.027909
30579   236831   10565   30375.741403
31810   236831   10565   30379.437431
31561   236831   10565   30382.688901
29373   236831   10565   30378.458543
31199   236831   10565   30382.221530
31672   236831   10565   30385.401315
33780   236831   10565   30388.501168
31581   236831   10565   30387.367935
33598   236831   10565   30391.142464
32865   236831   10565   30394.347899
35008   236831   10565   30397.970263
20660   236831   10565   30394.085827
33090   236831   10565   30397.457558
31563   236831   10565   30401.302760
33061   236831   10565   30404.640780
30485   236831   10565   30403.602944
34133   236831   10565   30406.749511
32583   236831   10565   30409.220763
32566   243162   10565   30412.873534
22998   243162   10565   30409.948656
30937   243162   10565   30411.638028
20562   243162   10565   30414.327776
32763   243162   10565   30417.323311
23038   243162   10565   30416.140365
34678   243162   10565   30418.995510
32931   243162   10565   30421.267681
30712   243162   10565   30424.377164
33272   243162   10565   30423.727077
32409   243162   10565   30422.868939
37199   243162   10565   30425.286819
30514   243162   10565   30428.258514
20460   243162   10565   30428.998399
33620   243162   10565   30429.602160
20792   243162   10565   30431.871322
19880   243162   10565   30435.123943
36310   243162   10565   30436.370667
34036   243162   10565   30433.531775
30119   243162   10565   30436.038640
29407   243162   10565   30439.014535
30760   243162   10565   30441.527871
29564   243162   10565   30440.981141
32899   243162   10565   30443.098021
34093   243162   10565   30446.102729
22718   243162   10565   30448.144122
33288   243162   10565   30444.974277
32261   243162   10565   30446.982516
32126   243162   10565   30449.748755
30070   243162   10565   30452.356226
32887   243162   10565   30450.796041
29810   243162   10565   30453.692336
31733   243162   10565   30456.474963
35861   243162   10565   30459.071971
30754   243162   10565   30456.084204
30748   243162   10565   30458.909160
34045   243162   10565   30461.319493
22331   243162   10565   30462.662970
56775   243162   10565   30459.478561
19432   243162   10565   30461.802794
31893   243162   10565   30464.399061
33798   243162   10565   30466.657471
34669   243162   10565   30464.320680
31439   243162   10565   30464.941602
33342   243162   10565   30466.669867
29934   243162   10565   30468.785696
34624   243162   10565   30466.709683
33401   243162   10565   30468.739550
31710   243162   10565   30470.650412
30061   243162   10565   30473.050858
17613   243162   10565   30470.347075
29941   243162   10565   30470.626167
26001   243162   10565   30472.787661
22315   243162   10565   30474.679679
25272   243162   10565   30473.723664
26228   243162   10565   30475.203714
35193   243162   10565   30477.058852
31597   243162   10565   30478.967309
32203   243162   10565   30478.361870
32913   243162   10565   30476.623420
32180   243162   10565   30478.147766
33880   243162   10565   30479.389359
20560   243162   10565   30479.642489
29773   243162   10565   30478.709393
31662   243162   10565   30480.463397
30566   243162   10565   30482.714857
29561   243162   10565   30483.343731
16963   243162   10565   30478.027234
21470   243162   10565   30479.556938
32712   243162   10565   30481.633288
35376   243162   10565   30483.329497
29638   243162   10565   30481.831317
30124   243162   10565   30483.097774
30610   243162   10565   30485.023104
22158   243162   10565   30486.152077
30875   243162   10565   30479.932965
30201   243162   10565   30479.766423
33391   243162   10565   30480.336622
32994   243162   10565   30482.358514
25870   243162   10565   30480.503573
30915   243162   10565   30482.800858
37552   243162   10565   30484.822558
35180   243162   10565   30487.025606
36503   243162   10565   30482.948961
30015   243162   10565   30484.700612
30770   243162   10565   30486.010936
34862   243162   10565   30487.654038
29243   243162   10565   30485.247583
33312   243162   10565   30486.328769
35168   243162   10565   30487.645866
20861   243162   10565   30489.358866
20879   243162   10565   30484.770597
30963   243162   10565   30486.674147
34563   243162   10565   30487.688291
29804   243162   10565   30489.109095
30918   243162   10565   30486.871322
35464   243162   10565   30488.446898
32551   243162   10565   30490.108462
29783   243162   10565   30491.611446
41158   243162   10565   30489.588512
30571   243162   10565   30488.593503
33923   243162   10565   30489.852658
31596   243162   10565   30491.313535
20519   243162   10565   30489.763451
24232   243162   10565   30490.838864
31297   243162   10565   30492.314742
31387   243162   10565   30494.205273
30571   243162   10565   30493.079745
30517   243162   10565   30491.937474
31006   243162   10565   30493.526998
36083   243162   10565   30495.292493
32750   243162   10565   30495.912118
32218   243162   10565   30495.667074
30343   243162   10565   30497.612675
33776   243162   10565   30499.527378
19757   243162   10565   30500.223096
24939   243162   10565   30497.714969
33221   243162   10565   30498.041793
30879   243162   10565   30498.202276
33550   243162   10565   30498.025686
33665   243162   10565   30495.475112
29835   243162   10565   30495.612236
31808   243162   10565   30495.680801
31515   243162   10565   30495.318193
30615   243162   10565   30490.789819
29465   243162   10565   30491.074356
30532   243162   10565   30491.626657
26807   243162   10565   30491.837470
19756   243162   10565   30488.862085
24456   243162   10565   30488.996973
33284   243162   10565   30488.888371
19937   243162   10565   30488.995808
22984   243162   10565   30484.111935
30336   243162   10565   30485.175610
33733   255464   10565   30486.027372
31849   255464   10565   30486.715436
32622   255464   10565   30484.504683
31858   255464   10565   30485.268139
31893   255464   10565   30485.558194
36705   255464   10565   30485.847883
32890   255464   10565   30481.302773
34765   255464   10565   30481.897161
19019   255464   10565   30482.688749
21474   255464   10565   30483.766427
20559   255464   10565   30482.002512
29391   255464   10565   30483.349299
32870   255464   10565   30484.114306
31304   255464   10565   30484.996269
19734   255464   10565   30481.777288
34102   255464   10565   30481.492084
32838   255464   10565   30481.650266
29602   255464   10565   30482.842212
19064   255464   10565   30481.291155
27234   255464   10565   30481.171319
29863   255464   10565   30482.001378
34067   255464   10565   30482.374387
20574   255464   10565   30480.857171
28538   255464   10565   30479.198388
37017   255464   10565   30480.025364
33389   255464   10565   30480.909705
25500   255464   10565   30481.361804
31049   255464   10565   30480.391328
29400   255464   10565   30481.405883
33027   255464   10565   30482.577087
20015   255464   10565   30481.874773
31550   255464   10565   30479.501517
22991   255464   10565   30479.839371
20424   255464   10565   30480.346866
30166   255464   10565   30480.778501
30515   255464   10565   30479.202502
34551   255464   10565   30479.915110
30481   255464   10565   30480.849238
24490   255464   10565   30481.191741
29897   255464   10565   30477.779510
37650   255464   10565   30476.071301
30308   255464   10565   30477.117396
35359   255464   10565   30478.437671
20567   255464   10565   30476.727468
22440   255464   10565   30478.375238
31804   255464   10565   30479.339895
36859   255464   10565   30480.190050
32901   255464   10565   30476.781334
35062   255464   10565   30478.185455
29495   255464   10565   30479.535959
29772   255464   10565   30480.737656
29571   255464   10565   30479.373502
37209   255464   10565   30480.880394
30007   255464   10565   30481.888786
31262   255464   10565   30483.407252
54362   255464   10565   30479.830297
32070   255464   10565   30481.263658
34583   255464   10565   30482.351458
31446   255464   10565   30483.738018
32186   255464   10565   30482.365375
32986   255464   10565   30483.970083
31019   255464   10565   30485.358324
30983   255464   10565   30486.798289
24776   255464   10565   30484.426056
34021   255464   10565   30484.579332
30330   255464   10565   30485.828056
34218   255464   10565   30487.047188
18991   255464   10565   30485.861713
31325   255464   10565   30486.624092
34419   255464   10565   30487.495848
31141   255464   10565   30488.517792
33129   255464   10565   30487.634067
32333   255464   10565   30486.852828
34488   255464   10565   30488.108473
33436   255464   10565   30489.115300
16020   255464   10565   30489.539870
30786   255464   10565   30488.657472
30052   255464   10565   30489.815330
32738   255464   10565   30491.184728
19152   255464   10565   30491.697318
32031   255464   10565   30489.573289
31762   255464   10565   30491.032501
38250   255464   10565   30492.340529
30085   255464   10565   30493.418590
35898   255464   10565   30492.291808
31309   255464   10565   30494.051910
31637   255464   10565   30495.197617
33529   255464   10565   30496.442943
32675   255464   10565   30492.979994
31929   255464   10565   30493.784285
18000   255464   10565   30494.308339
33466   255464   10565   30496.123769
34868   255464   10565   30494.444745
36176   255464   10565   30495.730290
30029   255464   10565   30496.735438
33026   255464   10565   30497.792901
33663   255464   10565   30494.619589
29104   255464   10565   30495.874826
32196   255464   10565   30496.815390
29976   255464   10565   30497.663411
34404   255464   10565   30495.898492
33552   255464   10565   30496.813853
19479   255464   10565   30497.407058
29497   255464   10565   30498.545949
23008   255464   10565   30495.728460
34236   255464   10565   30496.606229
32240   255464   10565   30497.510195
31976   255464   10565   30498.622440
29306   255464   10565   30496.987235
30176   255464   10565   30497.903854
33017   255464   10565   30499.120526
52068   255464   10565   30500.060130
16016   255464   10565   30498.582278
19361   255464   10565   30497.530607
30772   255464   10565   30498.873739
30181   255464   10565   30499.571954
22304   255464   10565   30498.606485
28755   255464   10565   30498.568858
34858   255464   10565   30499.148044
28970   255464   10565   30500.057561
34430   255464   10565   30498.925366
31195   255464   10565   30497.342701
33021   255464   10565   30497.989178
33250   255464   10565   30499.111323
34297   255464   10565   30499.589735
22323   255464   10565   30498.533893
32019   255464   10565   30499.580826
32069   255464   10565   30500.345368
35316   255464   10565   30500.495464
32124   255464   10565   30498.291875
30549   255464   10565   30499.338055
31179   255464   10565   30500.156860
33045   255464   10565   30500.862832
30964   255464   10565   30499.843767
32682   255464   10565   30500.737616
31637   255464   10565   30501.575902
19860   255464   10565   30502.297833
29141   255464   10565   30498.946961
29994   255464   10565   30499.994716
32564   255464   10565   30501.053882
34273   255464   10565   30501.905664
32296   255464   10565   30500.740625
33057   255464   10565   30501.657424
32722   255464   10565   30502.152084
38484   255464   10565   30503.141564
33824   255464   10565   30499.839020
29596   255464   10565   30500.542153
33319   255464   10565   30501.248118
41507   255464   10565   30499.223673
31605   255464   10565   30497.763203
30621   255464   10565   30498.363203
31769   255464   10565   30498.963402
33987   255464   10565   30500.099702
36636   255464   10565   30496.797675
30553   255464   10565   30497.414538
31587   255464   10565   30498.047744
35005   255464   10565   30498.701222
35931   255464   10565   30496.890504
54929   255464   10565   30497.519843
19663   255464   10565   30497.930487
35480   255464   10565   30498.752731
33211   255464   10565   30496.950247
31790   255464   10565   30495.850190
31933   255464   10565   30496.350997
29148   255464   10565   30496.833459
34461   255464   10565   30495.913888
31463   255464   10565   30495.378086
32873   255464   10565   30495.845121
32401   255464   10565   30496.501795
27542   255464   10565   30495.135487
19860   255464   10565   30493.446905
23103   255464   10565   30494.007571
31122   255464   10565   30494.961799
33747   255464   10565   30495.218356
30978   255464   10565   30493.964634
32150   255464   10565   30494.625728
35952   255464   10565   30495.364190
27033   255464   10565   30494.974769
35225   255464   10565   30492.675561
29912   255464   10565   30493.218991
29188   255464   10565   30493.789102
15090   255464   10565   30494.620200
21127   255464   10565   30492.739290
31748   255464   10565   30493.443775
29022   255464   10565   30493.947833
31883   255464   10565   30494.534878
29086   255464   10565   30491.226757
32558   255464   10565   30491.726498
35869   255464   10565   30492.093894
31436   255464   10565   30492.751951
34995   255464   10565   30490.992751
32732   255464   10565   30491.469386
23514   255464   10565   30492.043895
19381   255464   10565   30492.714520
22713   255464   10565   30489.543756
32093   255464   10565   30490.400489
29332   255464   10565   30491.032572
31913   255464   10565   30491.770924
31530   255464   10565   30490.247394
30968   255464   10565   30491.301770
33692   255464   10565   30492.032680
32717   255464   10565   30492.884844
15233   255464   10565   30490.343430
29084   255464   10565   30490.614298
32284   255464   10565   30491.370738
29537   255464   10565   30492.347704
33338   255464   10565   30490.835760
32396   255464   10565   30491.484178
31425   255464   10565   30490.522962
32416   255464   10565   30489.690570
22490   255464   10565   30486.610016
29746   255464   10565   30484.365665
34721   255464   10565   30483.748564
28076   255464   10565   30483.437566
20287   255464   10565   30481.358845
31564   255464   10565   30480.577498
31299   255464   10565   30479.962688
28880   255464   10565   30479.677436
34484   255464   10565   30478.247128
20937   255464   10565   30476.142684
30403   255464   10565   30476.009843
30019   255464   10565   30475.971893
32341   255464   10565   30475.775147
34405   255464   10565   30473.941441
34026   255464   10565   30474.147861
32851   255464   10565   30474.499192
31936   255464   10565   30474.112775
34018   255464   10565   30471.843413
19723   255464   10565   30472.155872
22179   255464   10565   30472.486865
21203   255464   10565   30472.990321
17615   255464   10565   30468.453616
33611   255464   10565   30469.035599
30567   255464   10565   30469.939005
34910   255464   10565   30470.724126
29445   255464   10565   30467.957430
31209   255464   10565   30468.460243
28120   255464   10565   30468.607901
31637   255464   10565   30469.746622
32544   255464   10565   30468.166074
31574   255464   10453   30468.751895
22701   255464   10453   30468.222626
23292   255464   10453   30467.245777
29449   255464   10453   30464.243610
20980   255464   10453   30464.517943
30712   255464   10453   30465.003760
32419   255464   10453   30465.468012
33307   255464   10453   30463.867570
30457   255464   10453   30464.759509
29847   255464   10453   30465.192203
36481   255464   10453   30465.970097
16913   255464   10453   30463.426130
33146   255464   10453   30464.046176
32433   255464   10453   30464.687766
33186   255464   10453   30465.596261
45124   255464   10453   30464.286778
24684   255464   10453   30462.423928
33955   255464   10453   30463.099814
29391   255464   10453   30463.594201
29682   255464   10453   30462.758012
31996   255464   10453   30461.450171
32371   255464   10453   30461.907432
31713   255464   10453   30462.390378
20247   255464   10453   30461.660670
20293   255464   10453   30461.619520
34173   255464   10453   30462.376603
30141   255464   10453   30463.051299
23495   255464   10453   30462.237490
20078   255464   10453   30461.088586
27109   255464   10453   30461.941963
36107   255464   10453   30462.460859
31596   255464   10453   30462.747397
32137   255464   10453   30461.564635
14787   255464   10453   30462.195589
31706   255464   10453   30462.808722
32383   255464   10453   30462.730721
34321   255464   10453   30460.825920
33391   255464   10453   30461.725395
35326   255464   10453   30462.525840
19414   255464   10453   30463.036162
24864   255464   10453   30461.771870
31696   255464   10453   30462.483947
26420   255464   10453   30463.214501
29505   255464   10453   30464.252554
31843   255464   10453   30461.489537
31451   255464   10453   30462.200321
29158   255464   10453   30462.798907
29917   255464   10453   30463.423948
31464   255464   10453   30462.024027
31081   255464   10453   30462.586997
33660   255464   10453   30463.312349
30962   255464   10453   30464.157038
18977   255464   10453   30461.466438
21178   255464   10453   30461.896649
30447   255464   10453   30462.110433
34026   255464   10453   30462.705808
33193   255464   10453   30461.353887
29975   255464   10453   30462.027675
32534   255464   10453   30462.691609
31573   255464   10453   30463.521213
35041   255464   10453   30460.937230
30765   255464   10453   30461.622804
33139   255464   10453   30462.579110
30052   255464   10453   30463.626976
25130   255464   10453   30462.467785
22007   255464   10453   30464.394434
21337   255464   10453   30466.023473
21520   255464   10453   30467.626101
20816   255464   10453   30467.264616
33515   255464   10453   30467.559718
25171   255464   10453   30469.081365
31995   255464   10453   30470.622799
18435   255464   10453   30470.500326
34366   255464   10453   30471.179215
33532   255464   10453   30472.405831
29582   255464   10453   30473.604705
34381   255464   10453   30473.338299
31820   255464   10453   30472.718886
32800   255464   10453   30473.871017
33419   255464   10453   30474.875301
30063   255464   10453   30475.633174
51407   255464   10453   30474.769332
20390   255464   10453   30475.657700
32259   255464   10453   30476.829377
29514   255464   10453   30477.048613
32521   255464   10453   30475.546077
34337   255464   10453   30476.320807
34385   255464   10453   30477.113458
23602   255464   10453   30477.835028
21436   255464   10453   30476.549256
24869   255464   10453   30477.262389
33013   255464   10453   30478.402158
23881   255464   10453   30479.104156
20462   255464   10453   30476.919822
32799   255464   10453   30477.789750
33854   255464   10453   30478.785245
32581   255464   10453   30479.827878
29226   255464   10453   30478.510302
39889   255464   10453   30478.992648
29730   255464   10453   30479.821837
36386   255464   10453   30480.785085
32749   255464   10453   30478.714986
34140   255464   10453   30479.493270
24737   255464   10453   30480.284763
31617   255464   10453   30481.022297
33627   255464   10453   30479.892717
33852   255464   10453   30480.576405
32018   255464   10453   30481.222949
29182   255464   10453   30481.833692
32706   255464   10453   30480.185440
31516   255464   10453   30480.184304
29741   255464   10453   30480.909373
36540   255464   10453   30481.900619
32001   255464   10453   30480.730002
20321   255464   10453   30481.525067
23542   255464   10453   30482.296779
17099   255464   10453   30482.831271
21388   255464   10453   30481.810643
21723   255464   10453   30481.758492
30593   255464   10453   30482.581041
35438   255464   10453   30483.468614
23090   255464   10453   30482.684856
32344   255464   10453   30483.275379
33749   255464   10453   30483.957686
30719   255464   10453   30482.555024
35202   255464   10453   30481.605669
33054   255464   10453   30480.864515
30975   255464   10453   30481.674704
33732   255464   10453   30482.529246
18885   255464   10453   30482.580910
30900   255464   10453   30482.191105
30219   255464   10453   30482.903853
35373   255464   10453   30483.369487
32172   255464   10453   30483.467124
34127   255464   10453   30481.903986
33508   255464   10453   30482.531618
32629   255464   10453   30483.448363
31485   255464   10453   30483.930887
35056   255464   10453   30483.070698
30779   255464   10453   30483.903973
30121   255464   10453   30484.811080
22181   255464   10453   30485.435965
32116   255464   10453   30483.320780
33004   255464   10453   30483.880239
30355   255464   10453   30484.429077
31893   255464   10453   30485.097844
31324   255464   10453   30484.015246
30272   255464   10453   30484.360690
32580   255464   10453   30485.035989
29860   255464   10453   30485.555822
33488   255464   10453   30483.262325
31821   255464   10453   30483.899800
33195   255464   10453   30484.597124
19639   255464   10453   30485.175420
34677   255464   10453   30483.949232
28199   255464   10453   30484.580418
31948   255464   10453   30485.364323
33409   255464   10453   30485.772138
33728   255464   10453   30483.769195
32232   255464   10453   30484.312168
29654   255464   10453   30484.848795
29122   255464   10453   30485.420833
29295   255464   10453   30483.344306
30932   255464   10453   30482.931684
31038   255464   10453   30482.528860
30813   255464   10453   30482.160247
34120   255464   10453   30479.740082
32480   255464   10453   30477.777109
29579   255464   10453   30477.793028
35228   255464   10453   30477.525016
15795   255464   10453   30475.829424
29541   255464   10453   30475.396381
29488   255464   10453   30475.282840
29484   255464   10453   30475.188026
30771   255464   10453   30473.977171
20595   255464   10453   30472.567222
19827   255464   10453   30472.638099
21786   255464   10453   30472.574446
34888   255464   10453   30472.646291
28278   255464   10453   30471.279978
28601   255464   10453   30471.983114
31631   255464   10453   30472.279840
37222   255464   10453   30471.946835
32570   255464   10453   30470.068232
29789   255464   10453   30470.319620
36972   255464   10453   30470.707067
29119   255464   10453   30471.037791
33571   255464   10453   30469.465746
30251   255464   10453   30469.680342
