Act   Max   Min   Avg
11548   746468   9933   14660.587790
11159   746468   9933   14653.706871
11121   746468   9933   14647.109916
11238   746468   9933   14640.141972
11172   746468   9933   14636.628744
13665   746468   9933   14631.919243
11166   746468   9933   14625.239124
11667   746468   9933   14618.428384
21243   746468   9933   14613.385949
11121   746468   9933   14608.013178
11409   746468   9933   14601.336851
11001   746468   9933   14594.848530
25402   746468   9933   14589.910214
10989   746468   9933   14586.254203
11247   746468   9933   14580.396429
11706   746468   9933   14573.731265
11191   746468   9933   14567.706176
10785   746468   9933   14563.405946
11457   746468   9933   14556.828271
11551   746468   9933   14550.330345
11851   746468   9933   14545.239478
11017   746468   9933   14542.195160
11507   746468   9933   14535.848703
11720   746468   9933   14529.548231
11211   746468   9933   14523.710931
10995   746468   9933   14519.727469
11534   746468   9933   14513.319019
10759   746468   9933   14506.962501
22716   746468   9933   14501.267175
11152   746468   9933   14498.921547
11214   746468   9933   14492.791770
11549   746468   9933   14486.496837
11592   746468   9933   14480.384976
11240   746468   9933   14477.093811
11014   746468   9933   14470.949445
11025   746468   9933   14464.736276
11313   746468   9933   14458.554811
11448   746468   9933   14456.994900
11203   746468   9933   14451.313068
11171   746468   9933   14445.235942
11121   746468   9933   14439.043436
11475   746468   9933   14435.810837
10914   746468   9933   14429.792982
14753   746468   9933   14423.820844
11251   746468   9933   14418.020859
11100   746468   9933   14416.546948
10977   746468   9933   14410.717705
11065   746468   9933   14404.763311
11323   746468   9933   14398.807990
11320   746468   9933   14395.658583
10909   746468   9933   14389.773817
10984   746468   9933   14383.984429
11281   746468   9933   14378.178297
11304   746468   9933   14376.850289
11216   746468   9933   14371.043100
10918   746468   9933   14365.378412
10983   746468   9933   14359.721132
11679   746468   9933   14356.571256
11262   746468   9933   14350.856293
11071   746468   9933   14345.103155
10981   746468   9933   14339.447642
11059   746468   9933   14337.986506
10936   746468   9933   14332.365705
14699   746468   9933   14326.985249
10811   746468   9933   14321.522615
11179   746468   9933   14318.445675
10913   746468   9933   14312.860878
11144   746468   9933   14307.301791
11408   746468   9933   14301.887596
12261   746468   9933   14300.642969
10865   746468   9933   14297.781949
11267   746468   9933   14292.386801
10960   746468   9933   14287.147165
11016   746468   9933   14284.183503
11390   746468   9933   14279.336448
11269   746468   9933   14273.945706
11532   746468   9933   14268.613467
11459   746468   9933   14266.649284
11101   746468   9933   14262.023428
11144   746468   9933   14256.671895
11385   746468   9933   14251.530892
11464   746468   9933   14248.751787
10939   746468   9933   14243.506670
